0.0233433578770714,-0.0305570665326836,0,0.24451833669898,0.187625518804853,0.579126188444236,0.754731942857347
0.019221156540878,-0.027728077135552,0,0.24451833669898,0.187625518804853,0.579126188444236,0.754731942857347
0.0152466442727434,-0.0246954605324488,0,0.265747107658512,0.203914927683727,0.573593217983337,0.747521235365522
0.0114703290041729,-0.0214199243735107,0,0.292255412422901,0.224255465335014,0.565950495817537,0.737561045921475
0.00796855749444919,-0.0178533554207036,0,0.325984693794587,0.250136853216644,0.554997326220239,0.723286597389243
0.00485919545267864,-0.0139415859251071,0,0.369390825377228,0.28344354942377,0.538748764953382,0.70211106007411
0.00232270555497887,-0.00963889112912657,0,0.424627622858244,0.325828234860483,0.514224113414027,0.670149911927933
0.000612542818297345,-0.0049499204773303,0,0.490897084922533,0.376678581581259,0.478229781200073,0.623241184908234
0,0,0,0.560985526796931,0.43045933457688,0.430459334576879,0.560985526796931
0.000612542818297345,0.0049499204773303,0,0.623241184908234,0.478229781200073,0.37667858158126,0.490897084922534
0.00232270555497887,0.00963889112912657,0,0.670149911927933,0.514224113414027,0.325828234860483,0.424627622858245
0.00485919545267864,0.0139415859251071,0,0.70211106007411,0.538748764953382,0.28344354942377,0.369390825377228
0.00796855749444919,0.0178533554207036,0,0.723286597389243,0.554997326220239,0.250136853216644,0.325984693794587
0.0114703290041729,0.0214199243735107,0,0.737561045921475,0.565950495817537,0.224255465335014,0.292255412422901
0.0152466442727434,0.0246954605324488,0,0.747521235365522,0.573593217983337,0.203914927683727,0.265747107658512
0.019221156540878,0.027728077135552,0,0.754731942857346,0.579126188444236,0.187625518804853,0.244518336698979
0.0233433578770714,0.0305570665326836,0,0.754731942857346,0.579126188444236,0.187625518804853,0.244518336698979
